TIMESTAMP;PULL_CADENCE;MAX_POWER;MAX_SPEED;MAX_TORQUE
2025-01-09_17:27:09.840;51.24;406;1488.8;60.0
2025-01-09_17:27:10.979;52.68;400;1493.2;60.0
2025-01-09_17:27:12.090;54.01;402;1482.8;60.0
2025-01-09_17:27:13.229;52.68;407;1483.2;60.0
2025-01-09_17:27:14.370;52.59;407;1481.0;60.0
2025-01-09_17:27:15.540;51.28;392;1477.4;60.0
2025-01-09_17:27:16.649;54.10;407;1486.4;60.0
2025-01-09_17:27:17.820;51.24;413;1488.4;60.0
2025-01-09_17:27:18.990;51.28;408;1486.3;60.0
2025-01-09_17:27:20.159;51.33;411;1481.7;60.0
2025-01-09_17:27:21.360;49.96;400;1491.9;60.0
2025-01-09_17:27:22.590;48.78;409;1488.3;60.0
2025-01-09_17:27:23.790;50.00;409;1487.2;60.0
2025-01-09_17:27:24.990;50.00;356;1489.4;60.0
2025-01-09_17:27:26.130;52.63;408;1485.5;60.0
2025-01-09_17:27:27.240;54.05;389;1478.2;60.0
2025-01-09_17:27:28.380;52.63;363;1491.8;60.0
2025-01-09_17:27:29.520;52.63;344;1497.7;60.0
2025-01-09_17:27:30.600;55.56;344;1498.5;60.0
2025-01-09_17:27:31.710;54.05;334;1501.1;60.0
2025-01-09_17:27:32.820;54.05;378;1497.5;60.0
2025-01-09_17:27:33.960;52.63;390;1491.9;60.0
2025-01-09_17:27:35.100;52.63;319;1497.3;60.0
2025-01-09_17:27:36.180;55.56;384;1494.4;60.0
2025-01-09_17:27:37.350;51.28;396;1494.8;60.0
2025-01-09_17:27:38.490;52.63;339;1499.5;60.0
2025-01-09_17:27:39.600;54.05;382;1492.2;60.0
2025-01-09_17:27:40.770;51.28;371;1479.1;60.0
2025-01-09_17:27:41.970;50.00;389;1497.4;60.0
2025-01-09_17:27:43.110;52.63;400;1489.6;60.0
2025-01-09_17:27:44.280;51.28;391;1478.3;60.0
2025-01-09_17:27:45.450;51.28;379;1478.4;60.0
2025-01-09_17:27:46.620;51.28;412;1483.4;60.0
2025-01-09_17:27:47.760;52.63;412;1480.4;60.0
2025-01-09_17:27:48.930;51.28;398;1477.4;60.0
2025-01-09_17:27:50.100;51.28;396;1478.6;60.0
2025-01-09_17:27:51.270;51.28;392;1478.9;60.0
2025-01-09_17:27:52.440;51.28;408;1484.3;60.0
2025-01-09_17:27:53.640;50.00;404;1488.6;60.0
2025-01-09_17:27:54.810;51.28;407;1484.8;60.0
2025-01-09_17:27:55.980;51.28;406;1482.8;60.0
2025-01-09_17:27:57.180;50.00;395;1482.8;60.0
2025-01-09_17:27:58.350;51.28;402;1482.9;60.0
2025-01-09_17:27:59.550;50.00;390;1485.0;60.0
2025-01-09_17:28:00.750;50.00;405;1486.3;60.0
2025-01-09_17:28:01.890;52.63;404;1479.7;60.0
2025-01-09_17:28:03.090;50.00;399;1487.1;60.0
2025-01-09_17:28:04.260;51.28;389;1481.5;60.0
2025-01-09_17:28:05.460;50.00;403;1487.9;60.0
2025-01-09_17:28:06.600;52.63;407;1478.9;60.0
2025-01-09_17:28:07.740;52.63;399;1483.3;60.0
2025-01-09_17:28:08.910;51.28;399;1483.0;60.0
2025-01-09_17:28:10.080;51.28;402;1477.1;60.0
2025-01-09_17:28:11.190;54.05;404;1479.4;60.0
2025-01-09_17:28:12.360;51.28;411;1483.8;60.0
2025-01-09_17:28:13.530;51.28;407;1479.7;60.0
2025-01-09_17:28:14.700;51.28;414;1476.4;60.0
2025-01-09_17:28:15.900;50.00;395;1469.1;60.0
2025-01-09_17:28:17.100;50.00;394;1476.1;60.0
2025-01-09_17:28:18.270;51.28;403;1470.8;60.0
2025-01-09_17:28:19.441;51.24;387;1480.6;60.0
2025-01-09_17:28:20.676;48.58;402;1476.6;60.0
2025-01-09_17:28:21.846;51.28;405;1471.8;60.0
2025-01-09_17:28:23.016;51.28;401;1477.7;60.0
2025-01-09_17:28:24.156;52.63;407;1477.4;60.0
2025-01-09_17:28:25.356;50.00;402;1473.5;60.0
2025-01-09_17:28:26.496;52.63;408;1474.6;60.0
2025-01-09_17:28:27.636;52.63;394;1467.3;60.0
2025-01-09_17:28:28.776;52.63;404;1482.0;60.0
2025-01-09_17:28:29.946;51.28;408;1480.6;60.0
2025-01-09_17:28:31.056;54.05;400;1477.8;60.0
2025-01-09_17:28:32.196;52.63;399;1480.4;60.0
2025-01-09_17:28:33.371;51.06;389;1476.8;60.0
2025-01-09_17:28:34.481;54.05;409;1475.3;60.0
2025-01-09_17:28:35.621;52.63;409;1482.9;60.0
2025-01-09_17:28:36.731;54.05;404;1473.0;60.0
2025-01-09_17:28:37.901;51.28;405;1480.1;60.0
2025-01-09_17:28:39.041;52.63;392;1483.2;60.0
2025-01-09_17:28:40.181;52.63;405;1479.7;60.0
2025-01-09_17:28:41.321;52.63;387;1480.1;60.0
2025-01-09_17:28:42.491;51.28;409;1483.3;60.0
2025-01-09_17:28:43.631;52.63;402;1487.2;60.0
2025-01-09_17:28:44.801;51.28;404;1480.7;60.0
2025-01-09_17:28:46.001;50.00;404;1421.4;60.0
2025-01-09_17:28:47.171;51.28;410;1484.1;60.0
2025-01-09_17:28:48.311;52.63;404;1484.0;60.0
2025-01-09_17:28:49.481;51.28;397;1499.9;60.0
2025-01-09_17:28:50.621;52.63;405;1492.6;60.0
2025-01-09_17:28:51.795;51.11;404;1489.3;60.0
2025-01-09_17:28:52.961;51.46;385;1497.9;60.0
2025-01-09_17:28:54.131;51.28;410;1490.4;60.0
2025-01-09_17:28:55.301;51.28;377;1497.9;60.0
2025-01-09_17:28:56.471;51.28;405;1484.9;60.0
2025-01-09_17:28:57.641;51.28;308;1497.7;60.0
2025-01-09_17:28:58.811;51.28;349;1489.8;60.0
2025-01-09_17:29:00.011;50.00;355;1502.7;60.0
2025-01-09_17:29:01.241;48.78;383;1498.1;60.0
2025-01-09_17:29:02.411;51.28;343;1496.4;60.0
2025-01-09_17:29:03.581;51.28;357;1492.6;60.0
2025-01-09_17:29:04.751;51.28;364;1487.0;60.0
2025-01-09_17:29:05.922;51.24;347;1494.0;60.0
2025-01-09_17:29:07.121;50.04;403;1484.0;60.0
2025-01-09_17:29:08.261;52.63;386;1483.5;60.0
2025-01-09_17:29:09.401;52.63;391;1484.4;60.0
2025-01-09_17:29:10.541;52.63;373;1483.4;60.0
2025-01-09_17:29:11.711;51.28;405;1489.1;60.0
2025-01-09_17:29:12.881;51.28;366;1491.7;60.0
2025-01-09_17:29:14.021;52.63;368;1484.6;60.0
2025-01-09_17:29:15.161;52.63;390;1476.9;60.0
2025-01-09_17:29:16.331;51.28;400;1489.2;60.0
2025-01-09_17:29:17.471;52.63;396;1485.9;60.0
2025-01-09_17:29:18.641;51.28;406;1486.6;60.0
2025-01-09_17:29:19.811;51.28;413;1477.7;60.0
2025-01-09_17:29:20.951;52.63;404;1480.2;60.0
2025-01-09_17:29:22.121;51.28;394;1493.3;60.0
2025-01-09_17:29:23.351;48.78;403;1495.9;60.0
2025-01-09_17:29:24.582;48.74;390;1490.7;60.0
2025-01-09_17:29:25.751;51.33;410;1492.8;60.0
2025-01-09_17:29:26.956;49.79;397;1495.3;60.0
2025-01-09_17:29:28.157;49.96;393;1490.7;60.0
2025-01-09_17:29:29.357;50.00;405;1491.0;60.0
2025-01-09_17:29:30.587;48.78;405;1487.4;60.0
2025-01-09_17:29:31.727;52.63;389;1496.4;60.0
2025-01-09_17:29:32.837;54.05;417;1478.1;60.0
2025-01-09_17:29:33.947;54.05;402;1445.9;60.0
2025-01-09_17:29:35.027;55.56;378;1478.5;60.0
2025-01-09_17:29:36.107;55.56;404;1477.1;60.0
2025-01-09_17:29:37.187;55.56;407;1476.2;60.0
2025-01-09_17:29:38.237;57.14;390;1477.6;60.0
2025-01-09_17:29:39.317;55.56;400;1463.8;60.0
2025-01-09_17:29:40.397;55.56;395;1482.8;60.0
2025-01-09_17:29:41.477;55.56;411;1488.9;60.0
2025-01-09_17:29:42.527;57.14;401;1486.1;60.0
2025-01-09_17:29:43.607;55.56;402;1494.8;60.0
2025-01-09_17:29:44.687;55.56;402;1484.8;60.0
2025-01-09_17:29:45.767;55.56;392;1486.7;60.0
2025-01-09_17:29:46.817;57.14;412;1489.6;60.0
2025-01-09_17:29:47.897;55.56;395;1498.1;60.0
2025-01-09_17:29:48.917;58.82;403;1493.9;60.0
2025-01-09_17:29:49.967;57.14;407;1506.4;60.0
2025-01-09_17:29:51.017;57.14;403;1496.3;60.0
2025-01-09_17:29:52.067;57.14;388;1499.0;60.0
2025-01-09_17:29:53.117;57.14;401;1495.7;60.0
2025-01-09_17:29:54.137;58.82;408;1493.7;60.0
2025-01-09_17:29:55.157;58.82;407;1500.2;60.0
2025-01-09_17:29:56.207;57.14;403;1492.4;60.0
2025-01-09_17:29:57.227;58.82;395;1492.3;60.0
2025-01-09_17:29:58.252;58.54;398;1497.4;60.0
2025-01-09_17:29:59.272;58.82;410;1492.9;60.0
2025-01-09_17:30:00.292;58.82;395;1497.8;60.0
2025-01-09_17:30:01.312;58.82;413;1497.3;60.0
2025-01-09_17:30:02.332;58.82;391;1503.2;60.0
2025-01-09_17:30:03.322;60.61;410;1486.6;60.0
2025-01-09_17:30:04.312;60.61;393;1489.8;60.0
2025-01-09_17:30:05.302;60.61;406;1485.2;60.0
2025-01-09_17:30:06.292;60.61;400;1486.5;60.0
2025-01-09_17:30:07.282;60.61;400;1480.8;60.0
2025-01-09_17:30:08.272;60.61;395;1490.3;60.0
2025-01-09_17:30:09.262;60.61;390;1483.1;60.0
2025-01-09_17:30:10.282;58.82;388;1484.0;60.0
2025-01-09_17:30:11.272;60.61;405;1493.4;60.0
2025-01-09_17:30:12.262;60.61;406;1498.3;60.0
2025-01-09_17:30:13.222;62.50;398;1497.1;60.0
2025-01-09_17:30:14.212;60.61;397;1492.5;60.0
2025-01-09_17:30:15.202;60.61;405;1491.8;60.0
2025-01-09_17:30:16.193;60.54;399;1492.7;60.0
2025-01-09_17:30:17.212;58.88;401;1499.1;60.0
2025-01-09_17:30:18.202;60.61;384;1493.1;60.0
2025-01-09_17:30:19.222;58.82;390;1495.1;60.0
2025-01-09_17:30:20.243;58.77;414;1495.8;60.0
2025-01-09_17:30:21.262;58.88;399;1500.0;60.0
2025-01-09_17:30:22.282;58.82;408;1498.7;60.0
2025-01-09_17:30:23.302;58.82;388;1501.6;60.0
2025-01-09_17:30:24.323;58.77;390;1489.7;60.0
2025-01-09_17:30:25.343;58.82;410;1483.7;60.0
2025-01-09_17:30:26.362;58.88;379;1483.5;60.0
2025-01-09_17:30:27.383;58.77;405;1485.5;60.0
2025-01-09_17:30:28.373;60.61;408;1501.2;60.0
2025-01-09_17:30:29.362;60.67;398;1505.6;60.0
2025-01-09_17:30:30.322;62.50;411;1495.8;60.0
2025-01-09_17:30:31.312;60.61;377;1504.7;60.0
2025-01-09_17:30:32.333;58.77;405;1503.0;60.0
2025-01-09_17:30:33.328;60.30;414;1495.9;60.0
2025-01-09_17:30:34.348;58.82;400;1496.1;60.0
2025-01-09_17:30:35.338;60.61;395;1500.3;60.0
2025-01-09_17:30:36.388;57.14;407;1501.1;60.0
2025-01-09_17:30:37.408;58.82;412;1502.2;60.0
2025-01-09_17:30:38.428;58.82;390;1498.9;60.0
2025-01-09_17:30:39.448;58.82;408;1500.3;60.0
2025-01-09_17:30:40.468;58.82;399;1506.2;60.0
2025-01-09_17:30:41.488;58.82;389;1501.5;60.0
2025-01-09_17:30:42.508;58.82;404;1500.3;60.0
2025-01-09_17:30:43.499;60.54;416;1496.5;60.0
2025-01-09_17:30:44.518;58.88;390;1496.4;60.0
2025-01-09_17:30:45.538;58.82;395;1492.5;60.0
2025-01-09_17:30:46.588;57.14;411;1495.9;60.0
2025-01-09_17:30:47.578;60.61;410;1494.9;60.0
2025-01-09_17:30:48.598;58.82;408;1490.4;60.0
2025-01-09_17:30:49.618;58.82;409;1493.6;60.0
2025-01-09_17:30:50.608;60.61;408;1499.9;60.0
2025-01-09_17:30:51.628;58.82;408;1504.0;60.0
2025-01-09_17:30:52.648;58.82;408;1503.4;60.0
2025-01-09_17:30:53.638;60.61;409;1498.0;60.0
2025-01-09_17:30:54.628;60.61;400;1498.8;60.0
2025-01-09_17:30:55.588;62.50;406;1505.5;60.0
2025-01-09_17:30:56.578;60.61;406;1498.0;60.0
2025-01-09_17:30:57.628;57.14;407;1494.4;60.0
2025-01-09_17:30:58.618;60.61;394;1505.0;60.0
2025-01-09_17:30:59.608;60.61;409;1495.4;60.0
2025-01-09_17:31:00.628;58.82;386;1505.5;60.0
2025-01-09_17:31:01.618;60.61;377;1495.6;60.0
2025-01-09_17:31:02.638;58.82;394;1487.3;60.0
2025-01-09_17:31:03.658;58.82;395;1491.3;60.0
2025-01-09_17:31:04.648;60.61;406;1490.3;60.0
2025-01-09_17:31:05.638;60.61;388;1499.3;60.0
2025-01-09_17:31:06.629;60.54;398;1494.0;60.0
2025-01-09_17:31:07.648;58.88;405;1494.3;60.0
2025-01-09_17:31:08.638;60.61;384;1501.1;60.0
2025-01-09_17:31:09.628;60.61;395;1495.0;60.0
2025-01-09_17:31:10.648;58.82;412;1492.2;60.0
2025-01-09_17:31:11.638;60.61;405;1498.0;60.0
2025-01-09_17:31:12.658;58.82;385;1505.7;60.0
2025-01-09_17:31:13.648;60.61;409;1503.1;60.0
2025-01-09_17:31:14.668;58.82;377;1497.8;60.0
2025-01-09_17:31:15.688;58.82;378;1496.9;60.0
2025-01-09_17:31:16.738;57.14;406;1505.0;60.0
2025-01-09_17:31:17.731;60.42;415;1496.2;60.0
2025-01-09_17:31:18.779;57.25;410;1499.6;60.0
2025-01-09_17:31:19.799;58.82;396;1493.0;60.0
2025-01-09_17:31:20.788;60.67;409;1499.4;60.0
2025-01-09_17:31:21.779;60.54;408;1502.0;60.0
2025-01-09_17:31:22.799;58.82;411;1496.3;60.0
2025-01-09_17:31:23.818;58.88;401;1498.8;60.0
2025-01-09_17:31:24.809;60.54;403;1493.1;60.0
2025-01-09_17:31:25.769;62.50;407;1478.9;60.0
2025-01-09_17:31:26.760;60.54;410;1487.0;60.0
2025-01-09_17:31:27.748;60.73;411;1487.0;60.0
2025-01-09_17:31:28.739;60.54;354;1495.7;60.0
2025-01-09_17:31:29.733;60.36;390;1488.5;60.0
2025-01-09_17:31:30.753;58.82;411;1488.9;60.0
2025-01-09_17:31:31.744;60.54;369;1485.7;60.0
2025-01-09_17:31:32.733;60.67;378;1504.4;60.0
2025-01-09_17:31:33.723;60.61;412;1491.4;60.0
2025-01-09_17:31:34.744;58.77;392;1483.8;60.0
2025-01-09_17:31:35.704;62.50;356;1494.1;60.0
2025-01-09_17:31:36.724;58.82;386;1480.2;60.0
2025-01-09_17:31:37.714;60.61;403;1495.4;60.0
2025-01-09_17:31:38.704;60.61;381;1487.7;60.00000000000001
2025-01-09_17:31:39.694;60.61;407;1480.9;60.051020408163275
2025-01-09_17:31:40.654;62.50;401;1476.2;60.20408163265307
2025-01-09_17:31:41.614;62.50;396;1479.5;60.4591836734694
2025-01-09_17:31:42.574;62.50;397;1479.1;60.81632653061226
2025-01-09_17:31:43.564;60.61;402;1485.6;61.27551020408164
2025-01-09_17:31:44.524;62.50;415;1482.7;61.83673469387756
2025-01-09_17:31:45.489;62.18;405;1482.1;62.500000000000014
2025-01-09_17:31:46.449;62.50;407;1483.9;63.26530612244899
2025-01-09_17:31:47.439;60.61;411;1492.4;64.1326530612245
2025-01-09_17:31:48.459;58.82;406;1483.0;65.10204081632654
2025-01-09_17:31:49.449;60.61;390;1498.2;66.17346938775512
2025-01-09_17:31:50.470;58.77;411;1499.1;67.34693877551022
2025-01-09_17:31:51.459;60.67;366;1499.8;68.62244897959185
2025-01-09_17:31:52.449;60.61;399;1506.0;70.00000000000001
2025-01-09_17:31:53.409;62.50;405;1499.8;71.37755102040816
2025-01-09_17:31:54.399;60.61;383;1495.2;72.65306122448979
2025-01-09_17:31:55.359;62.50;401;1491.3;73.82653061224491
2025-01-09_17:31:56.319;62.50;408;1485.7;74.89795918367348
2025-01-09_17:31:57.339;58.82;397;1507.1;75.86734693877551
2025-01-09_17:31:58.329;60.61;390;1493.3;76.73469387755102
2025-01-09_17:31:59.324;60.30;400;1504.9;77.50000000000001
2025-01-09_17:32:00.284;62.50;392;1505.5;78.16326530612245
2025-01-09_17:32:01.274;60.61;402;1507.4;78.72448979591837
2025-01-09_17:32:02.264;60.61;394;1510.5;79.18367346938776
2025-01-09_17:32:03.254;60.61;411;1504.3;79.5408163265306
2025-01-09_17:32:04.245;60.54;407;1507.0;79.79591836734696
2025-01-09_17:32:05.264;58.88;381;1508.7;79.94897959183675
2025-01-09_17:32:06.254;60.61;394;1512.0;80.0
2025-01-09_17:32:07.274;58.82;414;1510.8;80.0
2025-01-09_17:32:08.294;58.82;388;1516.2;80.0
2025-01-09_17:32:09.314;58.82;392;1509.7;80.0
2025-01-09_17:32:10.304;60.61;399;1509.2;80.0
2025-01-09_17:32:11.324;58.82;410;1517.4;80.0
2025-01-09_17:32:12.344;58.82;411;1501.5;80.0
2025-01-09_17:32:13.334;60.61;410;1499.4;80.0
2025-01-09_17:32:14.354;58.82;393;1509.9;80.0
2025-01-09_17:32:15.374;58.82;406;1511.6;80.0
2025-01-09_17:32:16.364;60.61;397;1505.4;80.0
2025-01-09_17:32:17.354;60.61;393;1508.4;80.0
2025-01-09_17:32:18.375;58.77;409;1511.4;80.0
2025-01-09_17:32:19.364;60.67;410;1509.9;80.0
2025-01-09_17:32:20.385;58.77;400;1505.0;80.0
2025-01-09_17:32:21.344;62.57;406;1508.0;80.0
2025-01-09_17:32:22.364;58.82;409;1505.5;80.0
2025-01-09_17:32:23.354;60.61;396;1508.3;80.0
2025-01-09_17:32:24.314;62.50;401;1509.3;80.0
2025-01-09_17:32:25.304;60.61;390;1504.5;80.0
2025-01-09_17:32:26.294;60.61;409;1501.5;80.0
2025-01-09_17:32:27.286;60.48;390;1502.9;80.0
2025-01-09_17:32:28.274;60.73;401;1511.3;80.0
2025-01-09_17:32:29.234;62.50;405;1512.8;80.0
2025-01-09_17:32:30.194;62.50;393;1508.7;80.0
2025-01-09_17:32:31.154;62.50;402;1504.9;80.0
2025-01-09_17:32:32.114;62.50;402;1503.9;80.0
2025-01-09_17:32:33.104;60.61;380;1498.4;80.0
2025-01-09_17:32:34.095;60.54;383;1502.1;80.0
2025-01-09_17:32:35.084;60.67;393;1504.6;80.0
2025-01-09_17:32:36.044;62.50;391;1503.6;80.0
2025-01-09_17:32:37.034;60.61;380;1502.2;80.0
2025-01-09_17:32:37.995;62.43;396;1498.4;80.0
2025-01-09_17:32:38.985;60.61;381;1499.4;80.0
2025-01-09_17:32:40.004;58.88;397;1501.2;80.0
2025-01-09_17:32:40.995;60.54;406;1506.6;80.0
2025-01-09_17:32:41.985;60.61;383;1501.7;80.0
2025-01-09_17:32:42.975;60.61;400;1510.5;80.0
2025-01-09_17:32:43.965;60.61;412;1502.5;80.0
2025-01-09_17:32:44.985;58.82;385;1501.6;80.0
2025-01-09_17:32:45.975;60.61;410;1498.8;80.0
2025-01-09_17:32:46.965;60.61;400;1511.0;80.0
2025-01-09_17:32:47.955;60.61;387;1508.6;80.0
2025-01-09_17:32:48.945;60.61;405;1500.2;80.0
2025-01-09_17:32:49.905;62.50;402;1506.8;80.0
2025-01-09_17:32:50.900;60.30;398;1500.3;80.0
2025-01-09_17:32:51.920;58.82;382;1496.9;80.0
2025-01-09_17:32:52.880;62.50;374;1507.5;80.0
2025-01-09_17:32:53.873;60.42;382;1506.2;80.0
2025-01-09_17:32:54.860;60.79;392;1499.2;80.0
2025-01-09_17:32:55.880;58.82;409;1502.3;80.0
2025-01-09_17:32:56.840;62.50;403;1509.9;80.0
2025-01-09_17:32:57.830;60.61;404;1503.1;80.0
2025-01-09_17:32:58.820;60.61;409;1502.5;80.0
2025-01-09_17:32:59.810;60.61;409;1504.5;80.0
2025-01-09_17:33:00.770;62.50;404;1499.8;80.0
2025-01-09_17:33:01.790;58.82;395;1505.5;80.0
2025-01-09_17:33:02.780;60.61;400;1498.6;80.0
2025-01-09_17:33:03.800;58.82;376;1508.8;80.0
2025-01-09_17:33:04.760;62.50;401;1510.4;80.0
2025-01-09_17:33:05.780;58.82;401;1507.4;80.0
2025-01-09_17:33:06.770;60.61;386;1498.4;80.0
2025-01-09_17:33:07.790;58.82;405;1511.3;80.0
2025-01-09_17:33:08.782;60.48;389;1508.8;80.0
2025-01-09_17:33:09.770;60.73;406;1512.3;80.0
2025-01-09_17:33:10.760;60.61;412;1506.7;80.0
2025-01-09_17:33:11.750;60.61;402;1503.2;80.0
2025-01-09_17:33:12.770;58.82;391;1498.3;80.0
2025-01-09_17:33:13.760;60.61;394;1505.2;80.0
2025-01-09_17:33:14.750;60.61;407;1506.3;80.0
2025-01-09_17:33:15.740;60.61;398;1505.8;80.0
2025-01-09_17:33:16.731;60.54;392;1507.0;80.0
2025-01-09_17:33:17.720;60.67;380;1502.3;80.0
2025-01-09_17:33:18.710;60.61;408;1494.5;80.0
2025-01-09_17:33:19.730;58.82;388;1500.4;80.0
2025-01-09_17:33:20.720;60.61;382;1496.0;80.0
2025-01-09_17:33:21.740;58.82;389;1506.9;80.0
2025-01-09_17:33:22.730;60.61;404;1502.8;80.0
2025-01-09_17:33:23.720;60.61;372;1503.9;80.0
2025-01-09_17:33:24.710;60.61;408;1500.5;80.0
2025-01-09_17:33:25.710;60.00;392;1504.3;80.0
2025-01-09_17:33:26.730;58.82;382;1498.1;80.0
2025-01-09_17:33:27.720;60.61;376;1503.0;80.0
2025-01-09_17:33:28.740;58.82;406;1492.7;80.0
2025-01-09_17:33:29.730;60.61;407;1503.0;80.0
2025-01-09_17:33:30.750;58.82;382;1501.6;80.0
2025-01-09_17:33:31.740;60.61;406;1505.1;80.0
2025-01-09_17:33:32.700;62.50;410;1500.0;80.0
2025-01-09_17:33:33.690;60.61;391;1495.9;80.0
2025-01-09_17:33:34.710;58.82;409;1495.1;80.0
2025-01-09_17:33:35.700;60.61;403;1492.1;80.0
2025-01-09_17:33:36.660;62.50;393;1496.9;80.0
2025-01-09_17:33:37.620;62.50;386;1498.6;80.0
2025-01-09_17:33:38.640;58.82;407;1492.0;80.0
2025-01-09_17:33:39.630;60.61;409;1497.7;80.0
2025-01-09_17:33:40.595;62.18;395;1494.2;80.0
2025-01-09_17:33:41.585;60.61;378;1496.3;80.0
2025-01-09_17:33:42.550;62.18;411;1496.2;80.0
2025-01-09_17:33:43.541;60.54;412;1491.6;80.0
2025-01-09_17:33:44.501;62.50;402;1495.1;80.0
2025-01-09_17:33:45.460;62.57;392;1495.0;80.0
2025-01-09_17:33:46.421;62.43;386;1505.9;80.0
2025-01-09_17:33:47.410;60.67;403;1493.7;80.0
2025-01-09_17:33:48.371;62.43;411;1497.8;80.0
2025-01-09_17:33:49.301;64.52;401;1502.2;80.0
2025-01-09_17:33:50.261;62.50;411;1502.9;80.0
2025-01-09_17:33:51.221;62.50;384;1500.0;80.0
2025-01-09_17:33:52.181;62.50;397;1497.6;80.0
2025-01-09_17:33:53.141;62.50;374;1499.7;80.0
2025-01-09_17:33:54.131;60.61;410;1501.2;80.0
2025-01-09_17:33:55.091;62.50;383;1499.4;80.0
2025-01-09_17:33:56.081;60.61;388;1496.8;80.0
2025-01-09_17:33:57.041;62.50;392;1496.9;80.0
2025-01-09_17:33:58.001;62.50;404;1495.5;80.0
2025-01-09_17:33:58.991;60.61;386;1496.3;80.0
2025-01-09_17:33:59.951;62.50;402;1497.3;80.0
2025-01-09_17:34:00.911;62.50;398;1500.1;80.0
2025-01-09_17:34:01.901;60.61;400;1510.4;80.0
2025-01-09_17:34:02.862;62.43;373;1497.5;80.0
2025-01-09_17:34:03.821;62.57;392;1493.1;80.0
2025-01-09_17:34:04.811;60.61;396;1493.9;80.0
2025-01-09_17:34:05.801;60.61;405;1497.6;80.0
2025-01-09_17:34:06.791;60.61;398;1500.0;80.0
2025-01-09_17:34:07.781;60.61;408;1499.9;80.0
2025-01-09_17:34:08.741;62.50;404;1506.5;80.0
2025-01-09_17:34:09.731;60.61;401;1500.2;80.0
2025-01-09_17:34:10.691;62.50;406;1496.5;80.0
2025-01-09_17:34:11.621;64.52;394;1506.2;80.0
2025-01-09_17:34:12.551;64.52;379;1504.0;80.0
2025-01-09_17:34:13.511;62.50;409;1502.4;80.0
2025-01-09_17:34:14.471;62.50;407;1504.3;80.0
2025-01-09_17:34:15.461;60.61;400;1500.6;80.0
2025-01-09_17:34:16.451;60.61;407;1498.6;80.0
2025-01-09_17:34:17.441;60.61;399;1498.6;80.0
2025-01-09_17:34:18.401;62.50;396;1509.0;80.0
2025-01-09_17:34:19.361;62.50;382;1501.6;80.0
2025-01-09_17:34:20.321;62.50;391;1496.4;80.0
2025-01-09_17:34:21.341;58.82;388;1495.9;80.0
2025-01-09_17:34:22.301;62.50;379;1489.9;80.0
2025-01-09_17:34:23.291;60.61;370;1502.1;80.0
2025-01-09_17:34:24.251;62.50;390;1500.0;80.0
2025-01-09_17:34:25.211;62.50;406;1499.2;80.0
2025-01-09_17:34:26.201;60.61;400;1504.6;80.0
2025-01-09_17:34:27.191;60.61;400;1508.2;80.0
2025-01-09_17:34:28.151;62.50;374;1500.7;80.0
2025-01-09_17:34:29.171;58.82;409;1508.4;80.0
2025-01-09_17:34:30.131;62.50;379;1505.8;80.0
2025-01-09_17:34:31.151;58.82;402;1498.9;80.0
2025-01-09_17:34:32.171;58.82;389;1498.2;80.0
2025-01-09_17:34:33.191;58.82;387;1499.4;80.0
2025-01-09_17:34:34.151;62.50;375;1499.8;80.0
2025-01-09_17:34:35.171;58.82;396;1496.5;80.0
2025-01-09_17:34:36.191;58.82;402;1498.6;80.0
2025-01-09_17:34:37.151;62.50;401;1491.4;80.0
2025-01-09_17:34:38.171;58.82;400;1503.8;80.0
2025-01-09_17:34:39.161;60.61;382;1491.6;80.0
2025-01-09_17:34:40.181;58.82;380;1483.8;80.05102040816327
2025-01-09_17:34:41.171;60.61;399;1498.4;80.20408163265307
2025-01-09_17:34:42.192;58.77;392;1496.8;80.4591836734694
2025-01-09_17:34:43.181;60.67;393;1499.9;80.81632653061226
2025-01-09_17:34:44.172;60.54;408;1502.1;81.27551020408164
2025-01-09_17:34:45.162;60.61;407;1501.7;81.83673469387756
2025-01-09_17:34:46.151;60.67;397;1508.9;82.5
2025-01-09_17:34:47.142;60.54;406;1511.0;83.26530612244899
2025-01-09_17:34:48.131;60.67;398;1506.7;84.13265306122449
2025-01-09_17:34:49.122;60.54;401;1501.3;85.10204081632654
2025-01-09_17:34:50.081;62.57;392;1487.1;86.1734693877551
2025-01-09_17:34:51.072;60.54;396;1500.8;87.34693877551021
2025-01-09_17:34:52.062;60.61;397;1494.0;88.62244897959184
2025-01-09_17:34:53.052;60.61;392;1504.5;90.00000000000001
2025-01-09_17:34:54.102;57.14;405;1502.8;91.37755102040816
2025-01-09_17:34:55.062;62.50;381;1500.2;92.6530612244898
2025-01-09_17:34:56.082;58.82;413;1506.1;93.82653061224491
2025-01-09_17:34:57.072;60.61;394;1504.3;94.89795918367348
2025-01-09_17:34:58.062;60.61;392;1506.1;95.86734693877551
2025-01-09_17:34:59.052;60.61;398;1506.2;96.73469387755102
2025-01-09_17:35:00.072;58.82;382;1497.6;97.5
2025-01-09_17:35:01.037;62.18;399;1508.5;98.16326530612245
2025-01-09_17:35:02.027;60.61;409;1508.3;98.72448979591837
2025-01-09_17:35:02.987;62.50;395;1505.0;99.18367346938776
2025-01-09_17:35:03.949;62.37;379;1502.7;99.54081632653062
2025-01-09_17:35:04.937;60.73;393;1511.8;99.79591836734693
2025-01-09_17:35:05.897;62.50;385;1505.0;99.94897959183673
